_id,cnpj,razao_social,nome_fantasia,cod_logradouro,nome_logradouro,numero_residencia,numero_lote,cod_bairro,nome_bairro,situacao_empresa,data_abertura_empresa,data_encerramento,cod_grupo,nome_grupo,cnae,desc_atividade,atividade_principal,atividade_vig_sanitaria,atividade_predominante,incomodo,latitude,longitude
6831,40842262000118,RNV VEICULOS LTDA,RENORVEL,35653,Rua Dr José Correia Xavier Gaião,"",26       ,426,BOMBA DO HEMETERIO,INAPTO,1991-10-01T00:00:00,,24,"ELETRODOMESTICO, VEICULO, PECAS E ACESSORIOS",4530703,COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,S,N,N,N,,
6832,20861735000117,L M SILVA MATERIAIS DE CONSTRUCAO LTDA ME,.,35653,Rua Dr José Correia Xavier Gaião,B,26       ,426,BOMBA DO HEMETERIO,INAPTO,2014-08-19T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4744005,COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO NÃO ESPECIFICADOS ANTERIORMENTE,S,N,N,N,,
6833,17184032000197,CONSORCIODOCBRASIL SINAX,"",35653,Rua Dr José Correia Xavier Gaião,"",68       ,426,BOMBA DO HEMETERIO,BAIXADO,2012-11-20T00:00:00,2018-01-31T00:00:00,23,SERVICOS DE INFORMATICA,6311900,"TRATAMENTO DE DADOS, PROVEDORES DE SERV DE APLIC E SERV DE HOSPED NA INTERNET",S,N,S,N,,
6834,33341763000155,A. J. REPRESENTAÇÕES DE SOFTWARES LTDA,A. J. REPRESENTACOES,35653,Rua Dr José Correia Xavier Gaião,"",68       ,426,BOMBA DO HEMETERIO,BAIXADO,2019-04-12T00:00:00,2022-02-17T00:00:00,23,SERVICOS DE INFORMATICA,6202300,DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR CUSTOMIZÁVEIS,S,N,S,N,,
6835,45398837000179,MYNDWARE TECNOLOGIA LTDA,MYNDWARE TECNOLOGIA,35653,Rua Dr José Correia Xavier Gaião,"",68       ,426,BOMBA DO HEMETERIO,SUSPENSO,2022-02-22T00:00:00,,23,SERVICOS DE INFORMATICA,6201501,Desenvolvimento de programas de computador sob encomenda,S,N,S,N,,
6836,45398837000179,MYNDWARE TECNOLOGIA LTDA,MYNDWARE TECNOLOGIA,35653,Rua Dr José Correia Xavier Gaião,"",68       ,426,BOMBA DO HEMETERIO,SUSPENSO,2022-02-22T00:00:00,,23,SERVICOS DE INFORMATICA,6204000,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,N,N,N,N,,
6837,45398837000179,MYNDWARE TECNOLOGIA LTDA,MYNDWARE TECNOLOGIA,35653,Rua Dr José Correia Xavier Gaião,"",68       ,426,BOMBA DO HEMETERIO,SUSPENSO,2022-02-22T00:00:00,,23,SERVICOS DE INFORMATICA,6311900,"TRATAMENTO DE DADOS, PROVEDORES DE SERV DE APLIC E SERV DE HOSPED NA INTERNET",N,N,N,N,,
6838,45398837000179,MYNDWARE TECNOLOGIA LTDA,MYNDWARE TECNOLOGIA,35653,Rua Dr José Correia Xavier Gaião,"",68       ,426,BOMBA DO HEMETERIO,SUSPENSO,2022-02-22T00:00:00,,23,SERVICOS DE INFORMATICA,6319400,"PORTAIS, PROVEDORES DE CONTEÚDO E OUTROS SERVIÇOS DE INFORMAÇÃO NA INTERNET",N,N,N,N,,
6839,45398837000179,MYNDWARE TECNOLOGIA LTDA,MYNDWARE TECNOLOGIA,35653,Rua Dr José Correia Xavier Gaião,"",68       ,426,BOMBA DO HEMETERIO,SUSPENSO,2022-02-22T00:00:00,,8,EDUCACAO,8599603,TREINAMENTO EM INFORMÁTICA,N,N,N,N,,
6840,45398837000179,MYNDWARE TECNOLOGIA LTDA,MYNDWARE TECNOLOGIA,35653,Rua Dr José Correia Xavier Gaião,"",68       ,426,BOMBA DO HEMETERIO,SUSPENSO,2022-02-22T00:00:00,,8,EDUCACAO,8599604,TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL,N,N,N,N,,
6841,45398837000179,MYNDWARE TECNOLOGIA LTDA,MYNDWARE TECNOLOGIA,35653,Rua Dr José Correia Xavier Gaião,"",68       ,426,BOMBA DO HEMETERIO,SUSPENSO,2022-02-22T00:00:00,,22,OUTROS SERVICOS,8299799,OUTRAS ATIVIDADES DE SERVIÇOS PREST PRINCIPALMENTE ÀS EMPRESAS N/ ESP ANTERIORM,N,N,N,N,,
6842,49274963000172,J F DE ALMEIDA REPRESENTAÇÕES,LILU ALMEIDA REPRESENTACOES,701505,Rua Durval Gouveia,"",         ,426,BOMBA DO HEMETERIO,SUSPENSO,2023-01-20T00:00:00,,10,"REPRESENTACAO, AGENCIAMENTO, CORRETAGEM",4618401,"REPRESENTANTES COM E AGENTES DO COM DE MEDICAM, COSMÉT E PROD DE PERFUMARIA",S,S,S,N,,
6843,49274963000172,J F DE ALMEIDA REPRESENTAÇÕES,LILU ALMEIDA REPRESENTACOES,701505,Rua Durval Gouveia,"",         ,426,BOMBA DO HEMETERIO,SUSPENSO,2023-01-20T00:00:00,,10,"REPRESENTACAO, AGENCIAMENTO, CORRETAGEM",4619200,REPRESENTANTES COMERCIAIS E AGENTES DO COM DE MERCAD EM GERAL N/ ESPECIALIZADO,N,N,N,N,,
6844,19005448000126,ANDRE D SANTOS COMERCIO DE PECAS - ME,DUARTES DISTRIBUIDORA E TERCEIRIZACAO,701505,Rua Durval Gouveia,"",         ,426,BOMBA DO HEMETERIO,INAPTO,2013-10-03T00:00:00,,27,COMERCIO ATACADISTA,4530701,COMÉRCIO POR ATACADO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,S,N,N,N,,
6845,19005448000126,ANDRE D SANTOS COMERCIO DE PECAS - ME,DUARTES DISTRIBUIDORA E TERCEIRIZACAO,701505,Rua Durval Gouveia,"",         ,426,BOMBA DO HEMETERIO,INAPTO,2013-10-03T00:00:00,,27,COMERCIO ATACADISTA,4541202,COMÉRCIO POR ATACADO DE PEÇAS E ACESSÓRIOS PARA MOTOCICLETAS E MOTONETAS,N,N,N,N,,
6846,19005448000126,ANDRE D SANTOS COMERCIO DE PECAS - ME,DUARTES DISTRIBUIDORA E TERCEIRIZACAO,701505,Rua Durval Gouveia,"",         ,426,BOMBA DO HEMETERIO,INAPTO,2013-10-03T00:00:00,,27,COMERCIO ATACADISTA,4642701,"COMÉRCIO ATACADISTA DE ARTIGOS DO VESTUÁR E ACESSÓRIOS, EXC PROF E DE SEGURANÇA",N,N,N,N,,
6847,19005448000126,ANDRE D SANTOS COMERCIO DE PECAS - ME,DUARTES DISTRIBUIDORA E TERCEIRIZACAO,701505,Rua Durval Gouveia,"",         ,426,BOMBA DO HEMETERIO,INAPTO,2013-10-03T00:00:00,,27,COMERCIO ATACADISTA,4646001,COMÉRCIO ATACADISTA DE COSMÉTICOS E PRODUTOS DE PERFUMARIA,N,N,N,N,,
6848,19005448000126,ANDRE D SANTOS COMERCIO DE PECAS - ME,DUARTES DISTRIBUIDORA E TERCEIRIZACAO,701505,Rua Durval Gouveia,"",         ,426,BOMBA DO HEMETERIO,INAPTO,2013-10-03T00:00:00,,27,COMERCIO ATACADISTA,4647801,COMÉRCIO ATACADISTA DE ARTIGOS DE ESCRITÓRIO E DE PAPELARIA,N,N,N,N,,
6849,19005448000126,ANDRE D SANTOS COMERCIO DE PECAS - ME,DUARTES DISTRIBUIDORA E TERCEIRIZACAO,701505,Rua Durval Gouveia,"",         ,426,BOMBA DO HEMETERIO,INAPTO,2013-10-03T00:00:00,,27,COMERCIO ATACADISTA,4652400,COMÉRCIO ATACADISTA DE COMPONENTES ELETRÔN E EQUIP DE TELEFONIA E COMUNICAÇÃO,N,N,N,N,,
6850,19005448000126,ANDRE D SANTOS COMERCIO DE PECAS - ME,DUARTES DISTRIBUIDORA E TERCEIRIZACAO,701505,Rua Durval Gouveia,"",         ,426,BOMBA DO HEMETERIO,INAPTO,2013-10-03T00:00:00,,14,CONSERVAÇÃO E LIMPEZA,8121400,LIMPEZA EM PRÉDIOS E EM DOMICÍLIOS,N,S,S,N,,
6851,02164635000150,BEATRIZ HAYANE CORRETORA DE SEGUROS LTDA,"",701505,Rua Durval Gouveia,0000,         ,426,BOMBA DO HEMETERIO,INAPTO,1997-10-01T00:00:00,,9,INSTITUICOES FINANCEIRAS E SECURITARIAS,6622300,"CORRETORES E AGENTES DE SEGUROS, DE PLANOS DE PREVID COMPLEMENTAR E DE SAÚDE",S,N,S,N,,
6852,10790343000150,P LEMOS,"",37737,Rua Ladeira de Pedra,"",         ,337,AGUA FRIA,BAIXADO,1966-11-01T00:00:00,2008-12-01T00:00:00,27,COMERCIO ATACADISTA,4632001,COMÉRCIO ATACADISTA DE CEREAIS E LEGUMINOSAS BENEFICIADOS,N,S,N,N,,
6853,10790343000150,P LEMOS,"",37737,Rua Ladeira de Pedra,"",         ,337,AGUA FRIA,BAIXADO,1966-11-01T00:00:00,2008-12-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4712100,"COM VAR DE MERC EM GERAL, COM PREDOM DE PROD ALIM - MINIMERC, MERC E ARMAZÉNS",S,N,N,N,,
6854,10790343000150,P LEMOS,"",37737,Rua Ladeira de Pedra,"",         ,337,AGUA FRIA,BAIXADO,1966-11-01T00:00:00,2008-12-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4723700,COMÉRCIO VAREJISTA DE BEBIDAS,N,N,N,N,,
6855,09438029000124,EDSON DA SILVA BARBOSA,E S B EMPREENDIMENTOS,60011,Rua Tamboara,"",         ,337,AGUA FRIA,INAPTO,1987-11-01T00:00:00,,1,CONSTRUCAO CIVIL,4299599,OUTRAS OBRAS DE ENGENHARIA CIVIL NÃO ESPECIFICADAS ANTERIORMENTE,S,N,S,N,,
6856,07553725000156,A P DE ANDRADE ARAUJO,MAGAZINE DEUS E FIEL,60011,Rua Tamboara,0000,         ,337,AGUA FRIA,BAIXADO,2005-07-13T00:00:00,2018-01-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,S,N,N,N,,
6857,04248313000114,M M DE ARAUJO MERCEARIA,MERCEARIA GUIDA,60011,Rua Tamboara,"",         ,337,AGUA FRIA,SUSPENSO,2001-01-18T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4712100,"COM VAR DE MERC EM GERAL, COM PREDOM DE PROD ALIM - MINIMERC, MERC E ARMAZÉNS",S,S,N,N,,
6858,14151363000132,A C DE A DIAS LOPES PADARIA,PADARIA E LANCHONETE DEUS E FIEL,60011,Rua Tamboara,"",         ,337,AGUA FRIA,SUSPENSO,2011-08-16T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4721102,PADARIA E CONFEITARIA COM PREDOMINÂNCIA DE REVENDA,S,N,N,N,,
6859,14151363000132,A C DE A DIAS LOPES PADARIA,PADARIA E LANCHONETE DEUS E FIEL,60011,Rua Tamboara,"",         ,337,AGUA FRIA,SUSPENSO,2011-08-16T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,5611203,"LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES",N,S,N,N,,
6860,16941880000130,NUCLEO DE APOIO SOCIAL SANTA TEREZINHA,NUCLEO DE APOIO SOCIAL SANTA TEREZINHA,60011,Rua Tamboara,"",         ,337,AGUA FRIA,INAPTO,2011-10-18T00:00:00,,20,"SERVICOS PUBLICOS, COMUNITARIOS E SOCIAIS",8720401,ATIVIDADES DE CENTROS DE ASSISTÊNCIA PSICOSSOCIAL,N,S,S,N,,
6861,16941880000130,NUCLEO DE APOIO SOCIAL SANTA TEREZINHA,NUCLEO DE APOIO SOCIAL SANTA TEREZINHA,60011,Rua Tamboara,"",         ,337,AGUA FRIA,INAPTO,2011-10-18T00:00:00,,20,"SERVICOS PUBLICOS, COMUNITARIOS E SOCIAIS",8800600,SERVIÇOS DE ASSISTÊNCIA SOCIAL SEM ALOJAMENTO,S,N,N,N,,
6862,09938283000191,MANOEL ANTONIO DA SILVA,"",6181,Rua Córrego Antônio Rodrigues,"",         ,337,AGUA FRIA,BAIXADO,1979-10-01T00:00:00,1993-01-31T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4724500,COMÉRCIO VAREJISTA DE HORTIFRUTIGRANJEIROS,S,S,N,N,,
6863,24228644000108,T C S DOS PRAZERES ARTIGOS DE PAPELARIA - ME,TEM TUDO PARA ESCRITORIO,6181,Rua Córrego Antônio Rodrigues,"",         ,337,AGUA FRIA,INAPTO,2016-02-23T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4751201,Comercio varejista especializado de equipamentos e suprimentos de informatica,N,N,N,N,,
6864,24228644000108,T C S DOS PRAZERES ARTIGOS DE PAPELARIA - ME,TEM TUDO PARA ESCRITORIO,6181,Rua Córrego Antônio Rodrigues,"",         ,337,AGUA FRIA,INAPTO,2016-02-23T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4761003,COMÉRCIO VAREJISTA DE ARTIGOS DE PAPELARIA,S,N,N,N,,
6865,24228644000108,T C S DOS PRAZERES ARTIGOS DE PAPELARIA - ME,TEM TUDO PARA ESCRITORIO,6181,Rua Córrego Antônio Rodrigues,"",         ,337,AGUA FRIA,INAPTO,2016-02-23T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,N,N,N,N,,
6866,24228644000108,T C S DOS PRAZERES ARTIGOS DE PAPELARIA - ME,TEM TUDO PARA ESCRITORIO,6181,Rua Córrego Antônio Rodrigues,"",         ,337,AGUA FRIA,INAPTO,2016-02-23T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4789007,COMÉRCIO VAREJISTA DE EQUIPAMENTOS PARA ESCRITÓRIO,N,N,N,N,,
6867,03866690000154,CLAUDIO PRESTADORA DE SERVICOS SELM LTDA,"",6181,Rua Córrego Antônio Rodrigues,"",         ,337,AGUA FRIA,SUSPENSO,2000-06-01T00:00:00,,15,GUARDA E LOCACAO DE BENS MOVEIS,8011101,ATIVIDADES DE VIGILÂNCIA E SEGURANÇA PRIVADA,S,N,S,S,,
6868,14034810000173,CLAUDIO JOSE ALVES BARBOSA ME,METAS EVENTOS,6181,Rua Córrego Antônio Rodrigues,"",         ,337,AGUA FRIA,SUSPENSO,2011-07-26T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4772500,"COMÉRCIO VAREJISTA DE COSMÉTICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",N,S,N,N,,
6869,14034810000173,CLAUDIO JOSE ALVES BARBOSA ME,METAS EVENTOS,6181,Rua Córrego Antônio Rodrigues,"",         ,337,AGUA FRIA,SUSPENSO,2011-07-26T00:00:00,,18,FORNECIMENTO DE MAO-DE-OBRA,7810800,SELEÇÃO E AGENCIAMENTO DE MÃO-DE-OBRA,S,N,N,N,,
6870,14034810000173,CLAUDIO JOSE ALVES BARBOSA ME,METAS EVENTOS,6181,Rua Córrego Antônio Rodrigues,"",         ,337,AGUA FRIA,SUSPENSO,2011-07-26T00:00:00,,18,FORNECIMENTO DE MAO-DE-OBRA,7820500,LOCAÇÃO DE MÃO-DE-OBRA TEMPORÁRIA,N,N,S,N,,
6871,06130696000157,CENTRO EDUCACIONAL REI DOS REI LTDA,ESCOLA TURMA DA MONICA DEUS E FIEL,44105,Rua Mercúrio,"",         ,337,AGUA FRIA,INAPTO,2002-01-31T00:00:00,,8,EDUCACAO,8513900,ENSINO FUNDAMENTAL,S,S,S,N,,
6872,11015633000190,CAMPANHA PERNAMBUCANA PRO INFANCIA,"",37737,Rua Ladeira de Pedra,"",1265     ,337,AGUA FRIA,INAPTO,2001-03-01T00:00:00,,20,"SERVICOS PUBLICOS, COMUNITARIOS E SOCIAIS",9430800,ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SOCIAIS,S,S,S,N,,
6873,03599238000173,JAILZA DORNELAS DE ARAUJO ALVES - ME,COMERCIAL DORNELAS,5991,Rua Antônio Meira,"",         ,337,AGUA FRIA,SUSPENSO,1999-12-10T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4744005,COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO NÃO ESPECIFICADOS ANTERIORMENTE,S,N,N,N,,
6874,04957878000170,ASSOCIACAO COMUTARIA COR ANTONIO RODRIGUES E ADJACENTES,"",6181,Rua Córrego Antônio Rodrigues,"",         ,337,AGUA FRIA,INAPTO,2002-03-05T00:00:00,,20,"SERVICOS PUBLICOS, COMUNITARIOS E SOCIAIS",9430800,ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SOCIAIS,S,S,S,N,,
6875,11969128000184,OTAVIO CORREIA DE AMORIM ARMARINHO ME,"",60011,Rua Tamboara,"",         ,337,AGUA FRIA,BAIXADO,1987-02-24T00:00:00,2019-05-07T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,S,N,N,N,,
6876,07566700000197,ARMAZEM GUIDA LTDA,ARMAZEM ARAUJO,60011,Rua Tamboara,"",         ,337,AGUA FRIA,INAPTO,2005-04-26T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4744001,COMÉRCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,S,N,N,N,,
6877,13801163000115,JUSCELINO PEREIRA MACHADO ME,"",60011,Rua Tamboara,"",         ,337,AGUA FRIA,SUSPENSO,2011-06-14T00:00:00,,14,CONSERVAÇÃO E LIMPEZA,4321500,INSTALAÇÃO E MANUTENÇÃO ELÉTRICA,N,N,S,N,,
6878,13801163000115,JUSCELINO PEREIRA MACHADO ME,"",60011,Rua Tamboara,"",         ,337,AGUA FRIA,SUSPENSO,2011-06-14T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4754701,COMÉRCIO VAREJISTA DE MÓVEIS,S,N,N,N,,
6879,16545890000157,D L DOS SANTOS,DL MODA E MOVEIS,60011,Rua Tamboara,"",         ,337,AGUA FRIA,BAIXADO,2012-07-21T00:00:00,2021-08-20T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4754701,COMÉRCIO VAREJISTA DE MÓVEIS,N,N,N,N,,
6880,16545890000157,D L DOS SANTOS,DL MODA E MOVEIS,60011,Rua Tamboara,"",         ,337,AGUA FRIA,BAIXADO,2012-07-21T00:00:00,2021-08-20T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4781400,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,S,N,N,N,,
6881,06124125000100,M R DE ARAUJO FERRAGENS,"",60011,Rua Tamboara,"",         ,337,AGUA FRIA,INAPTO,2004-02-08T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4742300,COMÉRCIO VAREJISTA DE MATERIAL ELÉTRICO,N,N,N,N,,
6882,06124125000100,M R DE ARAUJO FERRAGENS,"",60011,Rua Tamboara,"",         ,337,AGUA FRIA,INAPTO,2004-02-08T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4744003,COMÉRCIO VAREJISTA DE MATERIAIS HIDRÁULICOS,S,N,N,N,,
6883,10982486000164,DJALMA BARBOSA DE CARVALHO,"",10987,Córrego Pastor Evangélico Benoby Carvalho de Souza,"",         ,337,AGUA FRIA,BAIXADO,1981-08-01T00:00:00,1997-01-31T00:00:00,14,CONSERVAÇÃO E LIMPEZA,4520001,SERVIÇOS DE MANUTENÇÃO E REPARAÇÃO MECÂNICA DE VEÍCULOS AUTOMOTORES,S,N,S,S,,
6884,10889533000120,SEVERINA GONSALVES BELEM,"",53287,Rua Conde de Sabugosa,"",         ,337,AGUA FRIA,BAIXADO,1979-11-01T00:00:00,1989-12-31T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4712100,"COM VAR DE MERC EM GERAL, COM PREDOM DE PROD ALIM - MINIMERC, MERC E ARMAZÉNS",S,S,N,N,,
6885,11678059000150,JOAO FRANCISCO FILHO,"",10987,Córrego Pastor Evangélico Benoby Carvalho de Souza,"",         ,337,AGUA FRIA,BAIXADO,1979-11-01T00:00:00,1991-01-31T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4712100,"COM VAR DE MERC EM GERAL, COM PREDOM DE PROD ALIM - MINIMERC, MERC E ARMAZÉNS",S,S,N,N,,
6886,09789314000190,MARACATU CARNAVALESCO LEAO COROADO,"",10987,Córrego Pastor Evangélico Benoby Carvalho de Souza,"",         ,337,AGUA FRIA,BAIXADO,1988-02-01T00:00:00,1997-09-30T00:00:00,20,"SERVICOS PUBLICOS, COMUNITARIOS E SOCIAIS",9420100,ATIVIDADES DE ORGANIZAÇÕES SINDICAIS,S,N,S,N,,
6887,38615426000122,MARIA LUKYANY SANTOS PARAISO 10875962467,LUKY DEPILACAO E ESTETICA.,10987,Córrego Pastor Evangélico Benoby Carvalho de Souza,"",         ,337,AGUA FRIA,SUSPENSO,2020-09-21T00:00:00,,28,INDUSTRIA GERAL,1091102,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,N,S,N,S,,
6888,38615426000122,MARIA LUKYANY SANTOS PARAISO 10875962467,LUKY DEPILACAO E ESTETICA.,10987,Córrego Pastor Evangélico Benoby Carvalho de Souza,"",         ,337,AGUA FRIA,SUSPENSO,2020-09-21T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",N,N,N,N,,
6889,38615426000122,MARIA LUKYANY SANTOS PARAISO 10875962467,LUKY DEPILACAO E ESTETICA.,10987,Córrego Pastor Evangélico Benoby Carvalho de Souza,"",         ,337,AGUA FRIA,SUSPENSO,2020-09-21T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4772500,"COMÉRCIO VAREJISTA DE COSMÉTICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",N,N,N,N,,
6890,38615426000122,MARIA LUKYANY SANTOS PARAISO 10875962467,LUKY DEPILACAO E ESTETICA.,10987,Córrego Pastor Evangélico Benoby Carvalho de Souza,"",         ,337,AGUA FRIA,SUSPENSO,2020-09-21T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4789005,COMÉRCIO VAREJISTA DE PRODUTOS SANEANTES DOMISSANITÁRIOS,N,N,N,S,,
6891,38615426000122,MARIA LUKYANY SANTOS PARAISO 10875962467,LUKY DEPILACAO E ESTETICA.,10987,Córrego Pastor Evangélico Benoby Carvalho de Souza,"",         ,337,AGUA FRIA,SUSPENSO,2020-09-21T00:00:00,,17,BELEZA E HIGIENE PESSOAL,9602501,"CABELEIREIROS, MANICURE E PEDICURE",N,N,S,N,,
6892,38615426000122,MARIA LUKYANY SANTOS PARAISO 10875962467,LUKY DEPILACAO E ESTETICA.,10987,Córrego Pastor Evangélico Benoby Carvalho de Souza,"",         ,337,AGUA FRIA,SUSPENSO,2020-09-21T00:00:00,,17,BELEZA E HIGIENE PESSOAL,9602502,Atividades de estetica e outros servicos de cuidados com a beleza,S,N,N,N,,
6893,35326644000159,ASSOCIACAO FOLCLORICA FORMIGA NA ROCA,"",11541,Rua Bilac,"",         ,337,AGUA FRIA,INAPTO,1992-04-01T00:00:00,,20,"SERVICOS PUBLICOS, COMUNITARIOS E SOCIAIS",9420100,ATIVIDADES DE ORGANIZAÇÕES SINDICAIS,S,N,S,N,,
6894,11374253000141,LINALDO NOGUEIRA DA SILVA,"",6181,Rua Córrego Antônio Rodrigues,"",         ,337,AGUA FRIA,INAPTO,1977-12-01T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4712100,"COM VAR DE MERC EM GERAL, COM PREDOM DE PROD ALIM - MINIMERC, MERC E ARMAZÉNS",S,S,N,N,,
6895,14486671000119,ADEILDA MARIA PEREIRA 36145645415,"",6181,Rua Córrego Antônio Rodrigues,"",         ,337,AGUA FRIA,SUSPENSO,2011-10-19T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4724500,COMÉRCIO VAREJISTA DE HORTIFRUTIGRANJEIROS,S,S,N,N,,
6896,13466634000186,ELIETE DAVI PONTES DA SILVA PANIFICADORA ME,PAN EDUARDO,6181,Rua Córrego Antônio Rodrigues,"",         ,337,AGUA FRIA,SUSPENSO,2011-03-03T00:00:00,,28,INDUSTRIA GERAL,1091102,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,S,N,N,S,,
6897,13466634000186,ELIETE DAVI PONTES DA SILVA PANIFICADORA ME,PAN EDUARDO,6181,Rua Córrego Antônio Rodrigues,"",         ,337,AGUA FRIA,SUSPENSO,2011-03-03T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4721102,PADARIA E CONFEITARIA COM PREDOMINÂNCIA DE REVENDA,N,N,N,N,,
6898,13466634000186,ELIETE DAVI PONTES DA SILVA PANIFICADORA ME,PAN EDUARDO,6181,Rua Córrego Antônio Rodrigues,"",         ,337,AGUA FRIA,SUSPENSO,2011-03-03T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,5611203,"LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES",N,S,N,N,,
6899,11572252000101,ASSOCIACAO ESPORTIVA UNIDOS DA ALEGRIA,"",5991,Rua Antônio Meira,"",         ,337,AGUA FRIA,INAPTO,1979-12-01T00:00:00,,20,"SERVICOS PUBLICOS, COMUNITARIOS E SOCIAIS",9420100,ATIVIDADES DE ORGANIZAÇÕES SINDICAIS,S,N,S,N,,
6900,09792813000136,TROCA CARNAVALESCA MIXTA ABANADORES DO ARRUDA,"",5991,Rua Antônio Meira,"",         ,337,AGUA FRIA,BAIXADO,1988-02-01T00:00:00,2020-11-23T00:00:00,20,"SERVICOS PUBLICOS, COMUNITARIOS E SOCIAIS",9420100,ATIVIDADES DE ORGANIZAÇÕES SINDICAIS,S,N,S,N,,
6901,01812562000100,BARCELONA EMPREENDIMENTOS E SERVICOS LTDA,"",5991,Rua Antônio Meira,"",         ,337,AGUA FRIA,SUSPENSO,2000-08-01T00:00:00,,1,CONSTRUCAO CIVIL,4299599,OUTRAS OBRAS DE ENGENHARIA CIVIL NÃO ESPECIFICADAS ANTERIORMENTE,S,N,N,N,,
6902,01812562000100,BARCELONA EMPREENDIMENTOS E SERVICOS LTDA,"",5991,Rua Antônio Meira,"",         ,337,AGUA FRIA,SUSPENSO,2000-08-01T00:00:00,,1,CONSTRUCAO CIVIL,4399199,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO NÃO ESPECIFICADOS ANTERIORMENTE,N,N,S,N,,
6903,06106340000188,E T S ENGENHARIA E SERVICOS LTDA ME,ETS ENGENHARIA E SERVICOS,5991,Rua Antônio Meira,"",         ,337,AGUA FRIA,SUSPENSO,2004-02-02T00:00:00,,1,CONSTRUCAO CIVIL,4299599,OUTRAS OBRAS DE ENGENHARIA CIVIL NÃO ESPECIFICADAS ANTERIORMENTE,S,N,S,N,,
6904,41228784000197,URSO PE DE LA,"",5991,Rua Antônio Meira,"",         ,337,AGUA FRIA,INAPTO,1993-09-10T00:00:00,,16,DIVERSOES PUBLICAS,9319199,OUTRAS ATIVIDADES ESPORTIVAS NÃO ESPECIFICADAS ANTERIORMENTE,S,S,S,S,,
